Data.Documentation.10.5067/NIMBUS/NmIcEdg2,NmIcEdg2,Ice Edge Points from Nimbus Visible Imagery L2,version=1,source=final\savNC640830.edit.txt
longitude, latitude, File_name, EdgeType, ishift, jshift, (Analyst)
234.97,73.44,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,2,0,0,ggc
235.16,73.51,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,2,0,0,ggc
235.47,73.58,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,2,0,0,ggc
235.73999,73.64,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,2,0,0,ggc
235.86,73.69,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,2,0,0,ggc
233.0,73.87,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.83,73.85,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.19,73.74,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.01999,73.66,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
231.7,73.58,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
231.4,73.49,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
231.37,73.42,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
231.58,73.33,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.13,73.29,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.47,73.31,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
232.86,73.37,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
233.20999,73.5,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
233.25,73.58,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
233.25,73.68,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
233.17,73.76,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
233.11,73.81,NmAVCS1H.139.02.1964.01.250.18.05.00.01.02.901.931.951.1134.32.hdf,4,0,0,ggc
234.10135,71.716415,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,-1,0,0,ggc
230.01,70.72,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
230.47,70.83,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
231.88,71.08,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
232.18,71.04,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
232.55,70.94,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
232.84,70.83,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.23999,70.76,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.64,70.67,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.92,70.57,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.28,70.47,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.8,70.4,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
235.36,70.51,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
235.92,70.68,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
236.06,70.78,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
236.11,71.04,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
235.58,71.26,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
235.26999,71.37,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.93,71.5,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.58,71.66,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.15,71.8,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.84,71.94,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.67,72.08,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.48999,72.32,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.58,72.46,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.73999,72.62,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
233.9,72.79,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.08,72.87,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.15,72.93,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.15,73.01,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.20999,73.08,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.3,73.24,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.36,73.42,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.34,73.51,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.23999,73.74,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.23999,73.86,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.33,73.92,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.31,74.03,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
234.36,74.14,NmAVCS1H.36.01.1964.01.243.17.06.51.01.02.896.926.956.1069.04.hdf,2,0,0,ggc
240.35278,70.50888,NmAVCS1H.36.03.1964.01.243.18.43.45.01.02.918.948.918.1095.65.hdf,-1,0,0,ggc
242.04518,70.9462,NmAVCS1H.50.02.1964.01.244.17.42.18.01.02.914.944.938.982.10.hdf,-1,0,0,ggc
242.61206,70.64085,NmAVCS1H.109.01.1964.01.248.16.51.50.01.02.886.916.966.1164.04.hdf,-1,0,0,ggc
233.61159,75.83896,NmAVCS1H.36.03.1964.01.243.18.45.16.01.02.925.955.927.1167.64.hdf,-1,0,0,ggc
230.97983,75.749214,NmAVCS1H.50.02.1964.01.244.17.43.49.01.02.915.945.937.974.09.hdf,-1,0,0,ggc
236.00633,75.20155,NmAVCS1H.50.01.1964.01.244.16.06.14.01.02.922.952.930.990.04.hdf,-1,0,0,ggc
234.868,76.49848,NmAVCS1H.79.01.1964.01.246.15.41.14.01.02.911.941.911.1135.05.hdf,-1,0,0,ggc
222.72916,71.5869,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,-1,0,0,ggc
217.4,71.56,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
217.79,71.53,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
218.4,71.51,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
218.92,71.51,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
219.83,71.51,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.26,71.46,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.5,71.37,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.67,71.31,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.87,71.06,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.98,70.98,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
221.15,70.82,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
221.17,70.66,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
221.12,70.53,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.93,70.32,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
220.97,70.26,NmAVCS1H.138.01.1964.01.250.18.05.00.01.02.898.928.954.1109.05.hdf,2,0,0,ggc
209.74585,71.64077,NmAVCS1H.36.01.1964.01.243.18.45.16.01.02.918.948.918.1060.02.hdf,-1,0,0,ggc
195.35193,69.30648,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,-1,0,0,ggc
198.51,70.83,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
198.14,70.83,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
197.37,70.78,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
196.86,70.76,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
196.53,70.75,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
196.36,70.74,NmAVCS1H.53.02.1964.01.244.20.58.40.00.02.920.950.920.1001.21.hdf,2,-27,69,ggc
185.52206,71.51817,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,-1,0,0,ggc
185.14,70.62,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
185.12,70.62,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
184.59,70.56,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
184.27,70.49,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
183.73,70.41,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
182.9,70.4,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
182.22,70.37,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
181.53,70.36,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
180.97,70.33,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
177.14,71.57,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
176.7,71.61,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
176.47,71.62,NmAVCS1H.38.01.1964.01.243.20.23.39.01.02.867.897.985.1150.04.hdf,2,0,0,ggc
220.15749,74.0679,NmAVCS1H.36.02.1964.01.243.18.45.16.01.02.894.924.894.1152.32.hdf,-1,0,0,ggc
220.63748,73.18536,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,-1,0,0,ggc
218.03093,73.7239,NmAVCS1H.67.03.1964.01.245.19.57.32.01.02.919.999.919.1135.03.hdf,-1,0,0,ggc
220.95,70.97,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
220.9,71.01,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
220.5,71.21,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
220.15,71.37,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
219.73,71.51,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
219.62,71.6,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
219.3,71.65,NmAVCS1H.50.01.1964.01.244.17.43.49.01.02.894.924.958.995.04.hdf,2,0,0,ggc
202.31516,76.49611,NmAVCS1H.50.01.1964.01.244.17.45.20.01.02.894.924.958.987.03.hdf,-1,0,0,ggc
207.28174,75.57894,NmAVCS1H.138.01.1964.01.250.18.06.31.01.02.899.929.953.1115.04.hdf,-1,0,0,ggc
185.8639,75.37531,NmAVCS1H.52.01.1964.01.244.19.23.10.01.02.912.942.940.1016.03.hdf,-1,0,0,ggc
186.04774,74.25511,NmAVCS1H.53.02.1964.01.244.21.00.11.00.02.913.943.913.1002.20.hdf,-1,0,0,ggc
162.66396,73.56009,NmAVCS1H.79.01.1964.01.246.15.45.47.01.02.924.954.924.1143.02.hdf,-1,0,0,ggc
170.19933,75.29705,NmAVCS1H.38.01.1964.01.243.20.25.10.01.02.910.940.942.1073.03.hdf,-1,0,0,ggc
153.93983,75.618034,NmAVCS1H.79.02.1964.01.246.15.45.47.01.02.897.927.897.1077.15.hdf,-1,0,0,ggc
147.25287,77.5494,NmAVCS1H.38.01.1964.01.243.20.26.41.01.02.914.944.938.1129.02.hdf,-1,0,0,ggc
142.71556,77.25993,NmAVCS1H.79.03.1964.01.246.15.45.47.01.02.901.931.901.1157.28.hdf,-1,0,0,ggc
136.22592,77.70936,NmAVCS1H.53.01.1964.01.244.21.03.13.00.02.924.954.924.1063.02.hdf,-1,0,0,ggc
75.755264,76.20361,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,-1,0,0,ggc
74.58,76.31,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
73.72,76.28,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
73.58,76.01,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
73.68,75.9,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
72.57,75.92,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
72.12,76.03,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
69.1,76.23,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
69.21,76.37,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
69.08,76.46,NmAVCS1H.57.03.1964.01.245.05.12.23.01.02.924.954.928.1008.54.hdf,2,-54,-54,ggc
19.891262,75.76022,NmAVCS1H.43.01.1964.01.244.06.15.57.01.02.919.949.933.1021.03.hdf,-1,0,0,ggc
4.3669567,84.699524,NmAVCS1H.43.03.1964.01.244.06.17.28.01.02.923.932.929.932.68.hdf,-1,0,0,ggc
357.68036,84.56154,NmAVCS1H.60.03.1964.01.245.06.53.49.01.02.922.952.922.1016.67.hdf,-1,0,0,ggc
11.160157,84.54002,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,-1,0,0,ggc
12.75,83.46,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
11.95,83.54,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
11.11,83.53,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
10.88,83.51,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
9.83,83.52,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
9.1,83.51,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
8.18,83.46,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
8.01,83.56,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
7.92,83.65,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
7.54,83.68,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
6.62,83.68,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
6.37,83.62,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
6.08,83.61,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
5.39,83.6,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
4.96,83.59,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
4.66,83.55,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
4.33,83.47,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
3.67,83.39,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
3.01,83.35,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
2.57,83.35,NmAVCS1H.72.03.1964.01.246.05.51.51.01.02.926.956.926.1073.70.hdf,2,0,0,ggc
355.67206,74.26438,NmAVCS1H.89.02.1964.01.247.09.42.10.01.02.925.955.925.1020.37.hdf,-1,0,0,ggc
